customer_id,first_name,last_name,email,activebool,create_date,active,address,address2,district,postal_code,city,country,customer_last_upd,address_last_upd,city_last_upd,country_last_upd
543,Lance,Pemberton,lance.pemberton@sakilacustomer.org,t,2006-02-14,1,454 Qinhuangdao Drive,,Tadla-Azilal,25866,Beni-Mellal,Morocco,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
544,Cody,Nolen,cody.nolen@sakilacustomer.org,t,2006-02-14,1,1715 Okayama Street,,So Paulo,55676,So Bernardo do Campo,Brazil,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
545,Julio,Noland,julio.noland@sakilacustomer.org,t,2006-02-14,1,182 Nukualofa Drive,,Sumy,15414,Konotop,Ukraine,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
546,Kelly,Knott,kelly.knott@sakilacustomer.org,t,2006-02-14,1,390 Wroclaw Way,,Hainan,5753,Sanya,China,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
547,Kurt,Emmons,kurt.emmons@sakilacustomer.org,t,2006-02-14,1,1421 Quilmes Lane,,Ishikawa,19151,Kanazawa,Japan,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
548,Allan,Cornish,allan.cornish@sakilacustomer.org,t,2006-02-14,1,947 Trshavn Place,,Central Luzon,841,Tarlac,Philippines,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
549,Nelson,Christenson,nelson.christenson@sakilacustomer.org,t,2006-02-14,1,1764 Jalib al-Shuyukh Parkway,,Galicia,77642,Santiago de Compostela,Spain,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
550,Guy,Brownlee,guy.brownlee@sakilacustomer.org,t,2006-02-14,1,346 Cam Ranh Avenue,,Zhejiang,39976,Zhoushan,China,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
551,Clayton,Barbee,clayton.barbee@sakilacustomer.org,t,2006-02-14,1,1407 Pachuca de Soto Place,,Rio Grande do Sul,26284,Alvorada,Brazil,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
552,Hugh,Waldrop,hugh.waldrop@sakilacustomer.org,t,2006-02-14,1,904 Clarksville Drive,,Zhejiang,52234,Haining,China,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
553,Max,Pitt,max.pitt@sakilacustomer.org,t,2006-02-14,1,1917 Kumbakonam Parkway,,Vojvodina,11892,Novi Sad,Yugoslavia,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
554,Dwayne,Olvera,dwayne.olvera@sakilacustomer.org,t,2006-02-14,1,1447 Imus Place,,Gujarat,12905,Rajkot,India,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
555,Dwight,Lombardi,dwight.lombardi@sakilacustomer.org,t,2006-02-14,1,1497 Fengshan Drive,,KwaZulu-Natal,63022,Chatsworth,South Africa,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
556,Armando,Gruber,armando.gruber@sakilacustomer.org,t,2006-02-14,1,869 Shikarpur Way,,England,57380,Southport,United Kingdom,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
557,Felix,Gaffney,felix.gaffney@sakilacustomer.org,t,2006-02-14,1,1059 Yuncheng Avenue,,Vilna,47498,Vilnius,Lithuania,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
558,Jimmie,Eggleston,jimmie.eggleston@sakilacustomer.org,t,2006-02-14,0,505 Madiun Boulevard,,Dolnoslaskie,97271,Wroclaw,Poland,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
559,Everett,Banda,everett.banda@sakilacustomer.org,t,2006-02-14,1,1741 Hoshiarpur Boulevard,,al-Sharqiya,22372,Bilbays,Egypt,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
560,Jordan,Archuleta,jordan.archuleta@sakilacustomer.org,t,2006-02-14,1,1229 Varanasi (Benares) Manor,,Buenos Aires,40195,Avellaneda,Argentina,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
561,Ian,Still,ian.still@sakilacustomer.org,t,2006-02-14,1,1894 Boa Vista Way,,Texas,77464,Garland,United States,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
562,Wallace,Slone,wallace.slone@sakilacustomer.org,t,2006-02-14,1,1342 Sharja Way,,Sokoto & Kebbi & Zam,93655,Sokoto,Nigeria,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
563,Ken,Prewitt,ken.prewitt@sakilacustomer.org,t,2006-02-14,1,1342 Abha Boulevard,,Bukarest,10714,Bucuresti,Romania,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
564,Bob,Pfeiffer,bob.pfeiffer@sakilacustomer.org,t,2006-02-14,1,415 Pune Avenue,,Shandong,44274,Xintai,China,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
565,Jaime,Nettles,jaime.nettles@sakilacustomer.org,t,2006-02-14,1,1746 Faaa Way,,Huanuco,32515,Hunuco,Peru,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
566,Casey,Mena,casey.mena@sakilacustomer.org,t,2006-02-14,1,539 Hami Way,,Tokat,52196,Tokat,Turkey,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
567,Alfredo,Mcadams,alfredo.mcadams@sakilacustomer.org,t,2006-02-14,1,1407 Surakarta Manor,,Moskova,33224,Serpuhov,Russian Federation,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
568,Alberto,Henning,alberto.henning@sakilacustomer.org,t,2006-02-14,1,502 Mandi Bahauddin Parkway,,Anzotegui,15992,Barcelona,Venezuela,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
569,Dave,Gardiner,dave.gardiner@sakilacustomer.org,t,2006-02-14,1,1052 Pathankot Avenue,,Sichuan,77397,Leshan,China,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
570,Ivan,Cromwell,ivan.cromwell@sakilacustomer.org,t,2006-02-14,1,1351 Sousse Lane,,Coahuila de Zaragoza,37815,Monclova,Mexico,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
571,Johnnie,Chisholm,johnnie.chisholm@sakilacustomer.org,t,2006-02-14,1,1501 Pangkal Pinang Avenue,,Mazowieckie,943,Plock,Poland,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
572,Sidney,Burleson,sidney.burleson@sakilacustomer.org,t,2006-02-14,1,1405 Hagonoy Avenue,,Slaskie,86587,Czestochowa,Poland,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
573,Byron,Box,byron.box@sakilacustomer.org,t,2006-02-14,1,521 San Juan Bautista Tuxtepec Place,,Qaraghandy,95093,Zhezqazghan,Kazakstan,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
574,Julian,Vest,julian.vest@sakilacustomer.org,t,2006-02-14,1,923 Tangail Boulevard,,Tokyo-to,33384,Akishima,Japan,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
575,Isaac,Oglesby,isaac.oglesby@sakilacustomer.org,t,2006-02-14,1,186 Skikda Lane,,Morelos,89422,Cuernavaca,Mexico,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
576,Morris,Mccarter,morris.mccarter@sakilacustomer.org,t,2006-02-14,1,1568 Celaya Parkway,,Kaohsiung,34750,Fengshan,Taiwan,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
577,Clifton,Malcolm,clifton.malcolm@sakilacustomer.org,t,2006-02-14,1,1489 Kakamigahara Lane,,Taipei,98883,Tanshui,Taiwan,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
578,Willard,Lumpkin,willard.lumpkin@sakilacustomer.org,t,2006-02-14,1,1819 Alessandria Loop,,Campeche,53829,Carmen,Mexico,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
579,Daryl,Larue,daryl.larue@sakilacustomer.org,t,2006-02-14,1,1208 Tama Loop,,Ninawa,73605,Mosul,Iraq,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
580,Ross,Grey,ross.grey@sakilacustomer.org,t,2006-02-14,1,951 Springs Lane,,Central Mindanao,96115,Iligan,Philippines,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
581,Virgil,Wofford,virgil.wofford@sakilacustomer.org,t,2006-02-14,1,760 Miyakonojo Drive,,Guerrero,64682,Jos Azueta,Mexico,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
582,Andy,Vanhorn,andy.vanhorn@sakilacustomer.org,t,2006-02-14,1,966 Asuncin Way,,Hidalgo,62703,Huejutla de Reyes,Mexico,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
583,Marshall,Thorn,marshall.thorn@sakilacustomer.org,t,2006-02-14,1,1584 Ljubertsy Lane,,England,22954,Southampton,United Kingdom,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
584,Salvador,Teel,salvador.teel@sakilacustomer.org,t,2006-02-14,1,247 Jining Parkway,,Banjul,53446,Banjul,Gambia,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
585,Perry,Swafford,perry.swafford@sakilacustomer.org,t,2006-02-14,1,773 Dallas Manor,,Buenos Aires,12664,Quilmes,Argentina,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
586,Kirk,Stclair,kirk.stclair@sakilacustomer.org,t,2006-02-14,1,1923 Stara Zagora Lane,,Nantou,95179,Tsaotun,Taiwan,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
587,Sergio,Stanfield,sergio.stanfield@sakilacustomer.org,t,2006-02-14,1,1402 Zanzibar Boulevard,,Guanajuato,71102,Celaya,Mexico,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
588,Marion,Ocampo,marion.ocampo@sakilacustomer.org,t,2006-02-14,1,1464 Kursk Parkway,,Shandong,17381,Weifang,China,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
589,Tracy,Herrmann,tracy.herrmann@sakilacustomer.org,t,2006-02-14,1,1074 Sanaa Parkway,,Loja,22474,Loja,Ecuador,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
590,Seth,Hannon,seth.hannon@sakilacustomer.org,t,2006-02-14,1,1759 Niznekamsk Avenue,,al-Manama,39414,al-Manama,Bahrain,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
591,Kent,Arsenault,kent.arsenault@sakilacustomer.org,t,2006-02-14,1,32 Liaocheng Way,,Minas Gerais,1944,Juiz de Fora,Brazil,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
592,Terrance,Roush,terrance.roush@sakilacustomer.org,t,2006-02-14,0,42 Fontana Avenue,,Fejr,14684,Szkesfehrvr,Hungary,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
593,Rene,Mcalister,rene.mcalister@sakilacustomer.org,t,2006-02-14,1,1895 Zhezqazghan Drive,,California,36693,Garden Grove,United States,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
594,Eduardo,Hiatt,eduardo.hiatt@sakilacustomer.org,t,2006-02-14,1,1837 Kaduna Parkway,,Inner Mongolia,82580,Jining,China,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
595,Terrence,Gunderson,terrence.gunderson@sakilacustomer.org,t,2006-02-14,1,844 Bucuresti Place,,Liaoning,36603,Jinzhou,China,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
596,Enrique,Forsythe,enrique.forsythe@sakilacustomer.org,t,2006-02-14,1,1101 Bucuresti Boulevard,,West Greece,97661,Patras,Greece,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
597,Freddie,Duggan,freddie.duggan@sakilacustomer.org,t,2006-02-14,1,1103 Quilmes Boulevard,,Piura,52137,Sullana,Peru,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
598,Wade,Delvalle,wade.delvalle@sakilacustomer.org,t,2006-02-14,1,1331 Usak Boulevard,,Vaud,61960,Lausanne,Switzerland,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
599,Austin,Cintron,austin.cintron@sakilacustomer.org,t,2006-02-14,1,1325 Fukuyama Street,,Heilongjiang,27107,Tieli,China,2013-05-26 14:49:45.738,2006-02-15 09:45:30,2006-02-15 09:45:25,2006-02-15 09:44:00
